autolabel_map.feature,autolabel_map.tag,autolabel_map.cnt,autolabel_map.month,autolabel_map.day
ft_dev_ip_30d_whole_worktime_cnt,1,32,201910,20191016
ft_dev_ip_30d_whole_worktime_cnt,2,6,201910,20191016
ft_dev_ip_30d_whole_worktime_cnt,3,12,201910,20191016
ft_dev_ip_30d_whole_worktime_cnt,4,4,201910,20191016
ft_dev_ip_30d_whole_worktime_cnt,blank,7288378,201910,20191016
ft_dev_ip_30d_whole_closetime_cnt,0,10889781,201910,20191016
ft_dev_ip_30d_whole_closetime_cnt,1,17,201910,20191016
ft_dev_ip_30d_whole_closetime_cnt,2,1,201910,20191016
ft_dev_ip_30d_whole_closetime_cnt,3,0,201910,20191016
ft_dev_ip_30d_whole_closetime_cnt,4,1,201910,20191016
ft_dev_ip_30d_whole_closetime_cnt,blank,7288378,201910,20191016
ft_dev_ip_30d_whole_nighttime_cnt,0,10889775,201910,20191016
ft_dev_ip_30d_whole_nighttime_cnt,1,21,201910,20191016
ft_dev_ip_30d_whole_nighttime_cnt,2,2,201910,20191016
ft_dev_ip_30d_whole_nighttime_cnt,3,1,201910,20191016
ft_dev_ip_30d_whole_nighttime_cnt,4,1,201910,20191016
ft_dev_ip_30d_whole_nighttime_cnt,blank,7288378,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_llm,0,31,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_llm,1,515,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_llm,2,13115879,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_llm,3,419,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_llm,4,49,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_llm,blank,5061285,201910,20191016
ft_dev_ip_30d_weekday_allday_cnt,0,10889736,201910,20191016
ft_dev_ip_30d_weekday_allday_cnt,1,36,201910,20191016
ft_dev_ip_30d_weekday_allday_cnt,2,8,201910,20191016
ft_dev_ip_30d_weekday_allday_cnt,3,8,201910,20191016
ft_dev_ip_30d_weekday_allday_cnt,4,12,201910,20191016
ft_dev_ip_30d_weekday_allday_cnt,blank,7288378,201910,20191016
ft_dev_ip_30d_weekday_worktime_cnt,0,10889749,201910,20191016
ft_dev_ip_30d_weekday_worktime_cnt,1,29,201910,20191016
ft_dev_ip_30d_weekday_worktime_cnt,2,16,201910,20191016
ft_dev_ip_30d_weekday_worktime_cnt,3,5,201910,20191016
ft_dev_ip_30d_weekday_worktime_cnt,4,1,201910,20191016
ft_dev_ip_30d_weekday_worktime_cnt,blank,7288378,201910,20191016
ft_dev_ip_30d_weekday_closetime_cnt,0,10889792,201910,20191016
ft_dev_ip_30d_weekday_closetime_cnt,1,6,201910,20191016
ft_dev_ip_30d_weekday_closetime_cnt,2,1,201910,20191016
ft_dev_ip_30d_weekday_closetime_cnt,3,0,201910,20191016
ft_dev_ip_30d_weekday_closetime_cnt,4,1,201910,20191016
ft_dev_ip_30d_weekday_closetime_cnt,blank,7288378,201910,20191016
ft_dev_ip_30d_weekday_nighttime_cnt,0,10889761,201910,20191016
ft_dev_ip_30d_weekday_nighttime_cnt,1,28,201910,20191016
ft_dev_ip_30d_weekday_nighttime_cnt,2,9,201910,20191016
ft_dev_ip_30d_weekday_nighttime_cnt,3,0,201910,20191016
ft_dev_ip_30d_weekday_nighttime_cnt,4,2,201910,20191016
ft_dev_ip_30d_weekday_nighttime_cnt,blank,7288378,201910,20191016
ft_dev_ip_30d_weekend_allday_cnt,0,10889766,201910,20191016
ft_dev_ip_30d_weekend_allday_cnt,1,17,201910,20191016
ft_dev_ip_30d_weekend_allday_cnt,2,14,201910,20191016
ft_dev_ip_30d_weekend_allday_cnt,3,2,201910,20191016
ft_dev_ip_30d_weekend_allday_cnt,4,1,201910,20191016
ft_dev_ip_30d_weekend_allday_cnt,blank,7288378,201910,20191016
ft_dev_wifimac_30d_whole_worktime_cnt,0,10889720,201910,20191016
ft_dev_wifimac_30d_whole_worktime_cnt,1,71,201910,20191016
ft_dev_wifimac_30d_whole_worktime_cnt,2,2,201910,20191016
ft_dev_wifimac_30d_whole_worktime_cnt,3,5,201910,20191016
ft_dev_wifimac_30d_whole_worktime_cnt,4,2,201910,20191016
ft_dev_wifimac_30d_whole_worktime_cnt,blank,7288378,201910,20191016
ft_dev_wifimac_30d_whole_closetime_cnt,0,10889785,201910,20191016
ft_dev_wifimac_30d_whole_closetime_cnt,1,10,201910,20191016
ft_dev_wifimac_30d_whole_closetime_cnt,2,1,201910,20191016
ft_dev_wifimac_30d_whole_closetime_cnt,3,2,201910,20191016
ft_dev_wifimac_30d_whole_closetime_cnt,4,2,201910,20191016
ft_dev_wifimac_30d_whole_closetime_cnt,blank,7288378,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_cnt,0,10889774,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_cnt,1,15,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_cnt,2,7,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_cnt,3,2,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_cnt,4,2,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_cnt,blank,7288378,201910,20191016
ft_dev_wifimac_30d_weekday_allday_cnt,0,10889662,201910,20191016
ft_dev_wifimac_30d_weekday_allday_cnt,1,119,201910,20191016
ft_dev_wifimac_30d_weekday_allday_cnt,2,8,201910,20191016
ft_dev_wifimac_30d_weekday_allday_cnt,3,5,201910,20191016
ft_dev_wifimac_30d_weekday_allday_cnt,4,6,201910,20191016
ft_dev_wifimac_30d_weekday_allday_cnt,blank,7288378,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_cnt,0,10889674,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_cnt,1,117,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_cnt,2,2,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_cnt,3,2,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_cnt,4,5,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_cnt,blank,7288378,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_lm,0,16,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_lm,1,357,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_lm,2,13731870,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_lm,3,216,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_lm,4,25,201910,20191016
ft_app_ins_current_micro_loan_cnt_diff_m_lm,blank,4445694,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_cnt,0,10889789,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_cnt,1,7,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_cnt,2,1,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_cnt,3,2,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_cnt,4,1,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_cnt,blank,7288378,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_cnt,0,10889784,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_cnt,1,8,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_cnt,2,6,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_cnt,3,0,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_cnt,4,2,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_cnt,blank,7288378,201910,20191016
ft_dev_wifimac_30d_weekend_allday_cnt,0,10889738,201910,20191016
ft_dev_wifimac_30d_weekend_allday_cnt,1,52,201910,20191016
ft_dev_wifimac_30d_weekend_allday_cnt,2,5,201910,20191016
ft_dev_wifimac_30d_weekend_allday_cnt,3,2,201910,20191016
ft_dev_wifimac_30d_weekend_allday_cnt,4,3,201910,20191016
ft_dev_wifimac_30d_weekend_allday_cnt,blank,7288378,201910,20191016
ft_dev_wifimac_30d_whole_worktime_days,0,6615261,201910,20191016
ft_dev_wifimac_30d_whole_worktime_days,1,1653316,201910,20191016
ft_dev_wifimac_30d_whole_worktime_days,2,984821,201910,20191016
ft_dev_wifimac_30d_whole_worktime_days,3,750555,201910,20191016
ft_dev_wifimac_30d_whole_worktime_days,4,885847,201910,20191016
ft_dev_wifimac_30d_whole_worktime_days,blank,7288378,201910,20191016
ft_dev_wifimac_30d_whole_closetime_days,0,8578846,201910,20191016
ft_dev_wifimac_30d_whole_closetime_days,1,1077603,201910,20191016
ft_dev_wifimac_30d_whole_closetime_days,2,580512,201910,20191016
ft_dev_wifimac_30d_whole_closetime_days,3,387471,201910,20191016
ft_dev_wifimac_30d_whole_closetime_days,4,265368,201910,20191016
ft_dev_wifimac_30d_whole_closetime_days,blank,7288378,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_days,0,9507190,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_days,1,636999,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_days,2,341577,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_days,3,227568,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_days,4,176466,201910,20191016
ft_dev_wifimac_30d_whole_nighttime_days,blank,7288378,201910,20191016
ft_dev_wifimac_30d_weekday_allday_days,0,4929128,201910,20191016
ft_dev_wifimac_30d_weekday_allday_days,1,1802569,201910,20191016
ft_dev_wifimac_30d_weekday_allday_days,2,1404367,201910,20191016
ft_dev_wifimac_30d_weekday_allday_days,3,912559,201910,20191016
ft_dev_wifimac_30d_weekday_allday_days,4,1841177,201910,20191016
ft_dev_wifimac_30d_weekday_allday_days,blank,7288378,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_days,0,6502506,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_days,1,1580117,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_days,2,1148167,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_days,3,683238,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_days,4,975772,201910,20191016
ft_dev_wifimac_30d_weekday_worktime_days,blank,7288378,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_days,0,8474451,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_days,1,1062537,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_days,2,689471,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_days,3,359991,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_days,4,303350,201910,20191016
ft_dev_wifimac_30d_weekday_closetime_days,blank,7288378,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_days,0,9447339,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_days,1,627660,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_days,2,405843,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_days,3,210817,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_days,4,198141,201910,20191016
ft_dev_wifimac_30d_weekday_nighttime_days,blank,7288378,201910,20191016
ft_app_ins_current_micro_loan_cnt_std,0,14572205,201910,20191016
ft_app_ins_current_micro_loan_cnt_std,1,817,201910,20191016
ft_app_ins_current_micro_loan_cnt_std,2,111,201910,20191016
ft_app_ins_current_micro_loan_cnt_std,3,37,201910,20191016
ft_app_ins_current_micro_loan_cnt_std,4,34,201910,20191016
ft_app_ins_current_micro_loan_cnt_std,blank,3604974,201910,20191016
ft_dev_wifimac_30d_weekend_allday_days,0,4564585,201910,20191016
ft_dev_wifimac_30d_weekend_allday_days,1,2372195,201910,20191016
ft_dev_wifimac_30d_weekend_allday_days,2,807224,201910,20191016
ft_dev_wifimac_30d_weekend_allday_days,3,1271361,201910,20191016
ft_dev_wifimac_30d_weekend_allday_days,4,1874435,201910,20191016
ft_dev_wifimac_30d_weekend_allday_days,blank,7288378,201910,20191016
ft_act_2week_rest_active_period_ls_hour0_4,0,2082883,201910,20191016
ft_act_2week_rest_active_period_ls_hour0_4,1,285,201910,20191016
ft_act_2week_rest_active_period_ls_hour0_4,2,20,201910,20191016
ft_act_2week_rest_active_period_ls_hour0_4,3,9,201910,20191016
ft_act_2week_rest_active_period_ls_hour0_4,4,8,201910,20191016
ft_act_2week_rest_active_period_ls_hour0_4,blank,16094973,201910,20191016
ft_act_2week_rest_active_period_ls_hour12_13,0,3233323,201910,20191016
ft_act_2week_rest_active_period_ls_hour12_13,1,53,201910,20191016
ft_act_2week_rest_active_period_ls_hour12_13,2,2,201910,20191016
ft_act_2week_rest_active_period_ls_hour12_13,3,0,201910,20191016
ft_act_2week_rest_active_period_ls_hour12_13,4,1,201910,20191016
ft_act_2week_rest_active_period_ls_hour12_13,blank,14944799,201910,20191016
ft_act_2week_rest_active_period_ls_hour13_18,0,4222821,201910,20191016
ft_act_2week_rest_active_period_ls_hour13_18,1,55,201910,20191016
ft_act_2week_rest_active_period_ls_hour13_18,2,0,201910,20191016
ft_act_2week_rest_active_period_ls_hour13_18,3,0,201910,20191016
ft_act_2week_rest_active_period_ls_hour13_18,4,1,201910,20191016
ft_act_2week_rest_active_period_ls_hour13_18,blank,13955301,201910,20191016
ft_act_2week_rest_active_period_ls_hour18_23,0,4178327,201910,20191016
ft_act_2week_rest_active_period_ls_hour18_23,1,53,201910,20191016
ft_act_2week_rest_active_period_ls_hour18_23,2,4,201910,20191016
ft_act_2week_rest_active_period_ls_hour18_23,3,0,201910,20191016
ft_act_2week_rest_active_period_ls_hour18_23,4,1,201910,20191016
ft_act_2week_rest_active_period_ls_hour18_23,blank,13999793,201910,20191016
ft_act_2week_rest_active_period_ls_hour5_7,0,2402050,201910,20191016
ft_act_2week_rest_active_period_ls_hour5_7,1,220,201910,20191016
ft_act_2week_rest_active_period_ls_hour5_7,2,18,201910,20191016
ft_act_2week_rest_active_period_ls_hour5_7,3,8,201910,20191016
ft_act_2week_rest_active_period_ls_hour5_7,4,1,201910,20191016
ft_act_2week_rest_active_period_ls_hour5_7,blank,15775881,201910,20191016
ft_act_2week_rest_active_period_ls_hour8_11,0,3863521,201910,20191016
ft_act_2week_rest_active_period_ls_hour8_11,1,55,201910,20191016
ft_act_2week_rest_active_period_ls_hour8_11,2,1,201910,20191016
ft_act_2week_rest_active_period_ls_hour8_11,3,0,201910,20191016
ft_act_2week_rest_active_period_ls_hour8_11,4,1,201910,20191016
ft_act_2week_rest_active_period_ls_hour8_11,blank,14314600,201910,20191016
ft_act_2week_work_active_period_ls_hour0_4,0,3049264,201910,20191016
ft_act_2week_work_active_period_ls_hour0_4,1,212,201910,20191016
ft_act_2week_work_active_period_ls_hour0_4,2,24,201910,20191016
ft_act_2week_work_active_period_ls_hour0_4,3,8,201910,20191016
ft_act_2week_work_active_period_ls_hour0_4,4,9,201910,20191016
ft_act_2week_work_active_period_ls_hour0_4,blank,15128661,201910,20191016
ft_act_2week_work_active_period_ls_hour12_13,0,4704403,201910,20191016
ft_act_2week_work_active_period_ls_hour12_13,1,50,201910,20191016
ft_act_2week_work_active_period_ls_hour12_13,2,2,201910,20191016
ft_act_2week_work_active_period_ls_hour12_13,3,1,201910,20191016
ft_act_2week_work_active_period_ls_hour12_13,4,1,201910,20191016
ft_act_2week_work_active_period_ls_hour12_13,blank,13473721,201910,20191016
ft_act_2week_work_active_period_ls_hour13_18,0,5920556,201910,20191016
ft_act_2week_work_active_period_ls_hour13_18,1,45,201910,20191016
ft_act_2week_work_active_period_ls_hour13_18,2,2,201910,20191016
ft_act_2week_work_active_period_ls_hour13_18,3,1,201910,20191016
ft_act_2week_work_active_period_ls_hour13_18,4,1,201910,20191016
ft_act_2week_work_active_period_ls_hour13_18,blank,12257573,201910,20191016
ft_tag_city,42060000,47376,201910,20191017
ft_tag_city,51010000,365471,201910,20191017
ft_tag_city,41040000,43828,201910,20191017
ft_tag_city,64030000,16439,201910,20191017
ft_tag_city,11000000,642378,201910,20191017
ft_tag_city,65900300,673,201910,20191017
ft_tag_province,11000000,642378,201910,20191017
ft_tag_city,15070000,28950,201910,20191017
ft_tag_city,63010000,41399,201910,20191017
ft_tag_city,71260000,194,201910,20191017
ft_tag_city,32110000,37303,201910,20191017
ft_tag_city,37040000,34875,201910,20191017
ft_tag_city,61050000,40235,201910,20191017
ft_tag_province,23000000,344716,201910,20191017
ft_tag_city,22060000,9783,201910,20191017
ft_tag_city,45130000,15324,201910,20191017
ft_tag_city,36020000,18327,201910,20191017
ft_tag_city,35080000,24936,201910,20191017
ft_tag_city,21040000,23404,201910,20191017
ft_tag_city,34060000,17726,201910,20191017
ft_tag_province,82000000,6661,201910,20191017
ft_tag_city,43010000,217784,201910,20191017
ft_tag_city,44530000,17249,201910,20191017
ft_tag_city,65220000,5272,201910,20191017
ft_tag_city,33040000,67711,201910,20191017
ft_tag_city,51100000,22630,201910,20191017
ft_tag_city,41130000,77076,201910,20191017
ft_tag_city,63260000,1020,201910,20191017
ft_tag_city,71350000,130,201910,20191017
ft_tag_city,53050000,16308,201910,20191017
ft_tag_province,15000000,301919,201910,20191017
ft_tag_city,14060000,15700,201910,20191017
ft_tag_city,37130000,101837,201910,20191017
ft_tag_city,52030000,55090,201910,20191017
ft_tag_city,13040000,84195,201910,20191017
ft_tag_city,36110000,43147,201910,20191017
ft_tag_city,51090000,19676,201910,20191017
ft_tag_city,53310000,11043,201910,20191017
ft_tag_city,21130000,22269,201910,20191017
ft_tag_city,42900500,5167,201910,20191017
ft_tag_city,44200000,76202,201910,20191017
ft_gz_sensitive_area,3.5,539645,201910,20191017
ft_tag_city,35010000,127791,201910,20191017
ft_tag_city,34150000,28387,201910,20191017
ft_tag_city,43100000,34754,201910,20191017
ft_tag_city,65310000,14713,201910,20191017
ft_tag_city,62070000,10470,201910,20191017
ft_tag_city,23080000,21100,201910,20191017
ft_tag_city,32030000,103082,201910,20191017
ft_tag_city,54240000,1874,201910,20191017
ft_tag_city,15250000,10859,201910,20191017
ft_tag_city,45050000,25693,201910,20191017
ft_tag_city,46903000,1188,201910,20191017
ft_tag_city,44190000,213720,201910,20191017
ft_tag_city,44030000,394380,201910,20191017
ft_tag_city,43090000,26766,201910,20191017
ft_tag_city,22240000,20810,201910,20191017
ft_act_2week_rest_less_act_times,0,4454081,201910,20191017
ft_act_2week_rest_most_act_times,0,6131382,201910,20191017
ft_app_act_30d_fitness_times,0,10143062,201910,20191017
ft_app_ins_history_money_management_cnt,0,14457397,201910,20191017
ft_app_ins_current_tally_cnt,0,14466276,201910,20191017
ft_app_ins_history_tally_cnt,0,14466146,201910,20191017
ft_app_ins_current_bank_cnt,0,14452499,201910,20191017
ft_app_ins_history_bank_cnt,0,14464914,201910,20191017
ft_app_ins_current_online_gamble_cnt,0,14466228,201910,20191017
ft_app_ins_history_online_gamble_cnt,0,14465702,201910,20191017
ft_app_ins_current_micro_loan_cnt,0,14463223,201910,20191017
ft_app_ins_history_micro_loan_cnt,0,14383755,201910,20191017
ft_app_ins_history_shortterm_loan,0,14585789,201910,20191017
ft_app_act_30d_fitness_days,0,9998161,201910,20191017
ft_app_ins_current_shortterm_loan,0,14590138,201910,20191017
ft_app_act_30d_gamble_cnt,0,10142463,201910,20191017
ft_app_act_30d_gamble_times,0,10143099,201910,20191017
ft_app_act_30d_gamble_days,0,10142901,201910,20191017
ft_act_month_rest_active_period_ls_hour0_4,0,2951470,201910,20191017
ft_act_month_rest_active_period_ls_hour12_13,0,4411601,201910,20191017
ft_act_month_rest_active_period_ls_hour13_18,0,5583650,201910,20191017
ft_act_month_rest_active_period_ls_hour18_23,0,5494011,201910,20191017
ft_act_month_rest_active_period_ls_hour5_7,0,3293844,201910,20191017
ft_act_month_rest_active_period_ls_hour8_11,0,5144360,201910,20191017
ft_app_act_30d_office_business_cnt,0,10136622,201910,20191017
ft_act_month_rest_less_act_times,0,5839732,201910,20191017
ft_act_month_rest_most_act_times,0,7571540,201910,20191017
ft_act_month_rest_sum_act_times,0,7571548,201910,20191017
ft_act_month_work_active_period_ls_hour0_4,0,4130281,201910,20191017
ft_act_month_work_active_period_ls_hour8_11,0,6864453,201910,20191017
ft_act_month_work_active_period_ls_hour12_13,0,6110142,201910,20191017
ft_act_month_work_active_period_ls_hour13_18,0,7411028,201910,20191017
ft_act_month_work_active_period_ls_hour18_23,0,7308234,201910,20191017
ft_act_month_work_active_period_ls_hour5_7,0,4654668,201910,20191017
ft_act_month_work_less_act_times,0,7646615,201910,20191017
ft_app_act_30d_office_business_times,0,10143114,201910,20191017
ft_act_month_work_most_act_times,0,9163546,201910,20191017
ft_act_month_work_sum_act_times,0,9163548,201910,20191017
ft_app_ins_current_fitness_cnt,0,14463066,201910,20191017
ft_app_ins_history_fitness_cnt,0,14462165,201910,20191017
ft_app_ins_current_photo_cnt,0,14404475,201910,20191017
ft_app_ins_history_photo_cnt,0,14381544,201910,20191017
ft_app_ins_current_life_casual_cnt,0,14104177,201910,20191017
ft_app_ins_history_life_casual_cnt,0,14086242,201910,20191017
ft_app_ins_current_office_business_cnt,0,14442616,201910,20191017
